event_id,object_a,object_b,miss_km,coarse_miss_km,rel_speed_kms,alt_km,closing_geom,risk_score,high_risk
5139,STARLINK-2123,BANDWAGON-2 OBJECT D,7.0497,9.775,4.128,471.4,0.5694,17.8,0
5140,STARLINK-2534,STARLINK-34330,8.5282,9.62,4.965,472.4,0.5688,17.8,0
5141,STARLINK-31427,STARLINK-32851,8.7678,9.179,5.09,489.8,0.5676,17.7,0
5142,STARLINK-36982,STARLINK-36238,7.8143,8.23,4.545,461.6,0.5671,17.7,0
5143,STARLINK-30215,STARLINK-30560,7.2226,8.022,4.206,490.3,0.5666,17.7,0
5144,STARLINK-30891,STARLINK-33866,2.1304,5.187,1.32,484.4,0.5664,17.7,0
5145,STARLINK-2387,STARLINK-32447,8.842,8.868,5.121,466.4,0.5664,17.7,0
5146,STARLINK-4534,STARLINK-36647,4.0189,7.614,2.389,491.2,0.5663,17.7,0
5147,STARLINK-4663,STARLINK-37095,3.0774,4.712,1.853,473.8,0.5654,17.7,0
5148,STARLINK-3200,STARLINK-32242,8.5769,8.66,4.963,474.1,0.5655,17.7,0
5149,STARLINK-32044,STARLINK-32167,2.8418,3.938,1.72,476.6,0.5655,17.7,0
5150,STARLINK-2423,STARLINK-32632,6.4755,8.528,3.774,470.2,0.5654,17.7,0
5151,STARLINK-5374,STARLINK-34469,5.3441,6.948,3.133,489.8,0.5651,17.7,0
5152,STARLINK-30071,STARLINK-32714,2.1478,3.309,1.326,492.6,0.5648,17.7,0
5153,STARLINK-3279,STARLINK-35197,3.9443,7.318,2.339,472.1,0.5644,17.7,0
5154,STARLINK-3755,STARLINK-33681,2.9254,8.852,1.759,460.4,0.5628,17.6,0
5155,2024-203A,STARLINK-36705,9.0617,9.372,5.208,484.1,0.5623,17.6,0
5156,STARLINK-5803,STARLINK-34621,6.0323,8.661,3.504,490.0,0.5622,17.6,0
5157,STARLINK-5227,STARLINK-30370,2.7054,4.42,1.632,473.2,0.5617,17.6,0
5158,STARLINK-30566,STARLINK-35429,4.5452,5.095,2.666,485.3,0.5618,17.6,0
5159,STARLINK-5514,STARLINK-34595,9.4017,9.959,5.391,480.1,0.5615,17.6,0
5160,STARLINK-34475,STARLINK-37162,3.151,9.585,1.881,462.6,0.5613,17.6,0
5161,STARLINK-2702,STARLINK-4276,6.0141,9.597,3.486,467.3,0.561,17.6,0
5162,STARLINK-6226,STARLINK-33750,9.9023,9.907,5.662,487.8,0.5605,17.6,0
5163,STARLINK-35221,STARLINK-37334,8.494,9.227,4.868,478.5,0.5599,17.6,0
5164,STARLINK-32044,STARLINK-37552,3.6792,4.618,2.169,461.7,0.5591,17.5,0
5165,STARLINK-33688,STARLINK-34912,8.858,9.033,5.064,480.2,0.5591,17.5,0
5166,STARLINK-4285,STARLINK-4561,9.0524,9.658,5.171,475.2,0.5589,17.5,0
5167,STARLINK-3449,STARLINK-3584,7.2872,9.057,4.184,475.1,0.5588,17.5,0
5168,ONEWEB-0285,ONEWEB-0404,6.5802,7.279,3.788,1231.5,0.5587,17.5,0
5169,STARLINK-6146,STARLINK-35331,2.231,8.413,1.358,484.9,0.5586,17.5,0
5170,ONEWEB-0013,ONEWEB-0037,6.8619,8.653,3.941,1237.1,0.5581,17.5,0
5171,STARLINK-34582,STARLINK-35317,0.5802,4.737,0.435,461.8,0.5575,17.5,0
5172,STARLINK-5712,STARLINK-33827,8.926,9.088,5.092,492.3,0.558,17.5,0
5173,STARLINK-4643,STARLINK-34100,6.7975,7.588,3.904,491.9,0.5579,17.5,0
5174,STARLINK-5717,STARLINK-35539,8.0141,9.314,4.583,480.3,0.5579,17.5,0
5175,STARLINK-31488,STARLINK-36598,8.0639,8.271,4.605,490.0,0.5572,17.5,0
5176,STARLINK-6291,STARLINK-6118,8.8791,9.503,5.054,484.7,0.5567,17.5,0
5177,STARLINK-5699,STARLINK-32757,6.176,7.252,3.549,484.2,0.5566,17.5,0
5178,STARLINK-32680,KUIPER-00440,2.287,2.31,1.384,486.2,0.5565,17.5,0
5179,STARLINK-5512,STARLINK-33958,8.9139,8.938,5.064,492.6,0.5556,17.4,0
5180,STARLINK-32479,STARLINK-32711,7.1433,7.662,4.079,488.9,0.5555,17.4,0
5181,STARLINK-30039,STARLINK-33838,9.2546,9.852,5.251,479.6,0.5554,17.4,0
5182,STARLINK-3992,STARLINK-36941,4.4964,7.023,2.608,490.0,0.5553,17.4,0
5183,STARLINK-4739,STARLINK-35566,8.4965,8.933,4.828,472.3,0.5552,17.4,0
5184,STARLINK-5368,STARLINK-36872,8.8965,9.949,5.036,492.5,0.5536,17.4,0
5185,STARLINK-4274,STARLINK-35362,5.9847,7.053,3.423,475.0,0.5535,17.4,0
5186,STARLINK-31185,STARLINK-34198,2.0557,9.332,1.248,492.3,0.5533,17.4,0
5187,STARLINK-5705,STARLINK-35826,8.9305,9.073,5.048,480.0,0.5529,17.4,0
5188,STARLINK-34581,STARLINK-34854,4.5223,7.6,2.61,472.2,0.5527,17.4,0
5189,STARLINK-31524,STARLINK-35379,9.6201,9.957,5.425,489.7,0.5524,17.4,0
5190,STARLINK-35323,STARLINK-36048,5.3085,7.916,3.042,489.6,0.5522,17.4,0
5191,STARLINK-4599,STARLINK-5795,2.4568,9.664,1.467,492.6,0.5522,17.4,0
5192,STARLINK-31236,STARLINK-35740,4.3598,6.258,2.515,461.6,0.5516,17.3,0
5193,STARLINK-31506,STARLINK-34182,5.7439,7.457,3.276,489.8,0.5512,17.3,0
5194,STARLINK-35073,STARLINK-35059,3.5728,4.138,2.076,548.8,0.5503,17.3,0
5195,STARLINK-31567,STARLINK-33932,6.2657,6.342,3.557,492.7,0.5501,17.3,0
5196,STARLINK-30404,STARLINK-35901,5.4274,7.838,3.092,490.5,0.5495,17.3,0
5197,STARLINK-32021,STARLINK-32179,7.6513,9.742,4.308,466.3,0.5487,17.3,0
5198,STARLINK-4084,STARLINK-35694,8.3347,8.9,4.681,466.3,0.5485,17.3,0
5199,STARLINK-31807,STARLINK-31656,9.6046,9.955,5.374,480.1,0.5481,17.3,0
5200,STARLINK-30404,STARLINK-36147,7.8278,8.287,4.399,479.6,0.548,17.3,0
5201,STARLINK-31905,STARLINK-34271,8.9943,9.218,5.037,492.5,0.5478,17.3,0
5202,STARLINK-4647,STARLINK-30218,7.9119,8.908,4.443,490.0,0.5477,17.2,0
5203,STARLINK-34542,STARLINK-36909,6.6041,7.766,3.726,489.6,0.5476,17.2,0
5204,STARLINK-4395,STARLING 4,6.9368,8.34,3.904,547.5,0.547,17.2,0
5205,STARLINK-6189,XCUBE-1,9.0131,9.111,5.039,490.1,0.5469,17.2,0
5206,JILIN-1 05,STARLINK-37188,8.1123,9.828,4.544,461.5,0.5467,17.2,0
5207,STARLINK-4553,STARLINK-30706,8.9267,9.351,4.988,460.9,0.5465,17.2,0
5208,STARLINK-5382,STARLINK-31953,2.0971,4.59,1.254,492.6,0.5459,17.2,0
5209,STARLINK-30222,STARLINK-32592,2.3223,5.578,1.374,483.9,0.5447,17.2,0
5210,STARLINK-5776,STARLINK-35640,2.2314,2.759,1.325,483.9,0.545,17.2,0
5211,STARLINK-32274,STARLINK-35104,3.7246,6.861,2.135,476.8,0.544,17.2,0
5212,STARLINK-31092,STARLINK-35024,9.2372,9.297,5.133,487.2,0.5439,17.2,0
5213,STARLINK-32378,STARLINK-35637,9.4113,9.554,5.226,472.5,0.5437,17.1,0
5214,STARLINK-5100,STARLINK-32956,0.3654,2.564,0.307,492.8,0.543,17.1,0
5215,NORSAT 4,STARLINK-34546,8.6186,9.963,4.789,581.3,0.5431,17.1,0
5216,STARLINK-6295,STARLINK-36443,2.1217,8.433,1.261,492.3,0.5431,17.1,0
5217,STARLINK-30768,STARLINK-36829,9.1851,9.48,5.091,492.2,0.5425,17.1,0
5218,STARLINK-34294,STARLINK-35304,9.4365,9.437,5.224,465.7,0.5421,17.1,0
5219,STARLINK-33920,STARLINK-37059,7.9806,8.629,4.434,478.8,0.542,17.1,0
5220,STARLINK-4608,STARLINK-37359,8.6566,9.071,4.798,459.9,0.5417,17.1,0
5221,STARLINK-3622,STARLINK-30400,4.5338,8.698,2.564,461.8,0.5416,17.1,0
5222,STARLINK-31882,STARLINK-36462,9.1475,9.149,5.056,484.6,0.5409,17.1,0
5223,STARLINK-5109,STARLINK-37066,8.4072,8.563,4.649,479.1,0.5401,17.1,0
5224,STARLINK-3736,STARLINK-34342,3.7813,3.784,2.149,476.8,0.5398,17.0,0
5225,STARLINK-31720,STARLINK-35710,6.2056,7.444,3.455,489.8,0.5394,17.0,0
5226,STARLINK-2417,STARLINK-31045,4.6698,9.177,2.625,485.8,0.539,17.0,0
5227,STARLINK-3563,STARLINK-3598,4.2122,4.215,2.37,474.1,0.5371,17.0,0
5228,STARLINK-34227,STARLINK-34986,7.5542,8.078,4.143,479.6,0.5343,16.9,0
5229,STARLINK-30269,STARLINK-33632,6.475,6.907,3.565,484.3,0.5341,16.9,0
5230,STARLINK-32002,STARLINK-35546,7.2352,7.325,3.967,472.3,0.5335,16.9,0
5231,STARLINK-2635,STARLINK-32291,4.0976,4.755,2.29,485.5,0.5329,16.9,0
5232,STARLINK-31936,STARLINK-33696,2.2085,8.406,1.281,484.0,0.5319,16.8,0
5233,STARLINK-3785,STARLINK-35851,4.8784,4.957,2.699,459.9,0.5315,16.8,0
5234,STARLINK-30221,STARLINK-34981,7.9072,9.957,4.309,489.8,0.5315,16.8,0
5235,STARLINK-31276,STARLINK-36462,2.3944,5.997,1.379,484.1,0.5315,16.8,0
5236,STARLINK-35177,STARLINK-37391,1.0032,8.982,0.639,463.9,0.5311,16.8,0
5237,STARLINK-36612,STARLINK-36391,0.9515,3.598,0.612,480.5,0.5315,16.8,0
5238,STARLINK-4723,STARLINK-6315,9.8373,9.838,5.332,487.9,0.5312,16.8,0
5239,STARLINK-3197,STARLINK-32030,2.643,8.561,1.51,463.1,0.5311,16.8,0
5240,STARLINK-32472,STARLINK-32500,9.3166,9.775,5.052,484.5,0.5309,16.8,0
5241,STARLINK-30125,STARLINK-30467,6.9693,8.574,3.805,485.1,0.5307,16.8,0
5242,STARLINK-3881,STARLINK-36510,3.5908,5.662,2.011,484.9,0.5305,16.8,0
5243,STARLINK-3294,STARLINK-3818,5.3165,9.842,2.925,461.8,0.5302,16.8,0
5244,STARLINK-33699,STARLINK-33937,4.3944,7.329,2.435,489.9,0.53,16.8,0
5245,STARLINK-31981,STARLINK-32582,8.2272,8.227,4.466,489.9,0.53,16.8,0
5246,STARLINK-2735,STARLINK-35853,9.7662,9.985,5.28,479.8,0.5298,16.8,0
5247,STARLINK-4647,STARLINK-4722,7.1799,7.244,3.91,475.7,0.5298,16.8,0
5248,STARLINK-5249,STARLINK-32922,5.7493,6.15,3.149,487.2,0.5293,16.8,0
5249,STARLINK-31883,STARLINK-36690,5.2338,9.714,2.874,489.8,0.5289,16.8,0
5250,STARLINK-30607,STARLINK-32944,7.2123,8.245,3.919,490.0,0.5287,16.8,0
5251,STARLINK-35468,STARLINK-36429,8.3074,8.331,4.496,480.0,0.5285,16.8,0
5252,STARLINK-30975,STARLINK-35930,2.325,4.701,1.334,484.3,0.5283,16.7,0
5253,STARLINK-31763,STARLINK-33947,2.304,7.064,1.322,492.6,0.528,16.7,0
5254,SNUGLITE-III,LEMUR-2-CLARA,6.8906,7.559,3.744,588.9,0.528,16.7,0
5255,STARLINK-2659,STARLINK-35904,9.5521,9.556,5.145,472.4,0.5276,16.7,0
5256,STARLINK-30318,STARLINK-34092,9.4887,9.603,5.11,492.2,0.5274,16.7,0
5257,STARLINK-3948,STARLINK-32868,3.424,6.016,1.911,460.4,0.5273,16.7,0
5258,STARLINK-32636,STARLINK-33951,9.1718,9.951,4.941,479.8,0.5272,16.7,0
5259,STARLINK-34113,STARLINK-34828,8.7313,8.802,4.708,489.9,0.5271,16.7,0
5260,STARLINK-5246,STARLINK-31166,2.7085,5.418,1.532,493.3,0.5267,16.7,0
5261,STARLINK-3242,STARLINK-30275,5.6569,7.903,3.081,460.5,0.526,16.7,0
5262,STARLINK-3811,STARLINK-32229,3.4807,6.04,1.933,476.6,0.5252,16.7,0
5263,STARLINK-32048,STARLINK-35503,6.5987,6.602,3.568,458.7,0.5248,16.7,0
5264,STARLINK-31978,STARLINK-36681,8.357,9.949,4.487,466.1,0.5244,16.6,0
5265,STARLINK-31557,STARLINK-31918,7.1322,7.146,3.84,490.2,0.5237,16.6,0
5266,STARLINK-2745,STARLINK-35507,8.5091,9.23,4.56,481.5,0.5236,16.6,0
5267,STARLINK-2635,STARLINK-34296,8.2708,8.754,4.434,472.0,0.5234,16.6,0
5268,STARLINK-31971,STARLINK-35986,2.2169,4.163,1.263,492.4,0.5226,16.6,0
5269,STARLINK-4008,STARLINK-32801,9.162,9.302,4.893,473.7,0.5226,16.6,0
5270,STARLINK-3971,STARLINK-36402,3.1263,3.577,1.738,463.2,0.5225,16.6,0
5271,STARLINK-3131,STARLINK-35258,8.8949,9.13,4.74,466.4,0.5212,16.6,0
5272,STARLINK-3658,STARLINK-31979,6.2953,8.939,3.385,460.3,0.5211,16.6,0
5273,STARLINK-34877,STARLINK-35070,7.9996,8.01,4.268,478.6,0.5205,16.5,0
5274,ONEWEB-0200,ONEWEB-0292,7.1234,9.759,3.81,1223.9,0.5203,16.5,0
5275,STARLINK-36611,STARLINK-36618,2.4226,5.877,1.364,492.4,0.5201,16.5,0
5276,STARLINK-3856,STARLINK-31552,7.1661,8.714,3.829,483.7,0.5198,16.5,0
5277,STARLINK-2453,STARLINK-35091,9.1707,9.983,4.869,466.1,0.5196,16.5,0
5278,STARLINK-5304,AGGIESAT6 (AGS6),7.9505,9.743,4.232,480.9,0.5192,16.5,0
5279,STARLINK-31871,STARLINK-36039,2.3541,3.46,1.326,492.7,0.5192,16.5,0
5280,STARLINK-4585,STARLINK-6277,6.1938,6.588,3.315,495.9,0.5185,16.5,0
5281,STARLINK-6346,STARLINK-30292,8.7417,8.969,4.628,490.0,0.5176,16.5,0
5282,STARLINK-6156,STARLINK-35505,2.2819,2.395,1.283,492.8,0.5169,16.5,0
5283,STARLINK-32650,STARLINK-35548,5.1246,5.964,2.752,472.3,0.5168,16.5,0
5284,STARLINK-31835,STARLINK-35113,8.5585,8.995,4.517,479.3,0.5157,16.4,0
5285,STARLINK-6279,STARLINK-32623,4.3251,6.062,2.334,484.1,0.5158,16.4,0
5286,STARLINK-4036,STARLINK-36459,7.791,8.161,4.115,488.9,0.515,16.4,0
5287,STARLINK-31579,STARLINK-35568,5.7064,5.724,3.041,489.8,0.5149,16.4,0
5288,STARLINK-3128,STARLINK-35747,0.5508,4.214,0.386,461.8,0.5141,16.4,0
5289,STARLINK-31440,STARLINK-36289,8.8553,9.446,4.655,480.2,0.5141,16.4,0
5290,STARLINK-31622,STARLINK-36898,2.3529,2.904,1.312,492.5,0.5139,16.4,0
5291,STARLINK-3999,STARLINK-34485,5.8291,5.875,3.097,460.6,0.5137,16.4,0
5292,STARLINK-2031,STARLINK-35231,7.8478,9.745,4.134,465.9,0.5137,16.4,0
5293,STARLINK-2509,STARLINK-31036,8.0453,8.279,4.235,466.1,0.5136,16.4,0
5294,STARLINK-31205,STARLINK-35732,2.38,3.381,1.324,483.8,0.5132,16.4,0
5295,STARLINK-6156,STARLINK-35505,2.3043,5.672,1.285,483.8,0.5131,16.4,0
5296,STARLINK-32909,STARLINK-36113,9.5527,9.702,4.997,492.3,0.5124,16.3,0
5297,STARLINK-3604,STARLINK-31353,9.8474,9.974,5.141,466.3,0.5117,16.3,0
5298,STARLINK-3375,STARLINK-30218,3.1397,5.658,1.705,490.6,0.5105,16.3,0
5299,STARLINK-36904,STARLINK-37716,1.7777,5.427,1.009,480.1,0.5102,16.3,0
5300,STARLINK-32102,STARLINK-31923,6.1824,8.301,3.255,490.0,0.51,16.3,0
5301,STARLINK-4555,STARLINK-35320,3.5927,6.015,1.933,473.8,0.5097,16.3,0
5302,STARLINK-4129,STARLINK-5858,5.3913,5.391,2.847,491.2,0.5092,16.2,0
5303,STARLINK-31971,STARLINK-35986,2.2877,9.741,1.265,484.2,0.5085,16.2,0
5304,STARLINK-11294 [DTC],STARLINK-11413 [DTC],4.4082,9.984,2.339,359.9,0.5076,16.2,0
5305,STARLINK-3005,STARLINK-32918,8.3316,8.462,4.322,581.7,0.5066,16.2,0
5306,STARLINK-2385,STARLINK-30915,8.2126,8.214,4.262,466.0,0.5066,16.2,0
5307,STARLINK-31428,STARLINK-35389,2.3693,2.945,1.3,492.6,0.506,16.2,0
5308,KORSAT-2,STARLINK-34443,6.4972,6.527,3.386,581.2,0.5056,16.2,0
5309,STARLINK-5109,STARLINK-33947,9.6569,9.685,4.98,487.3,0.5052,16.1,0
5310,STARLINK-31948,STARLINK-35991,2.2962,2.481,1.261,484.3,0.5052,16.1,0
5311,STARLINK-31919,STARLINK-34536,9.0588,9.941,4.658,480.2,0.5031,16.1,0
5312,STARLINK-5134,STARLINK-5590,8.7489,9.766,4.502,481.5,0.5031,16.1,0
5313,STARLINK-31415,STARLINK-35237,6.8744,9.871,3.557,490.3,0.5028,16.1,0
5314,STARLINK-4062,STARLINK-36783,2.2441,3.772,1.228,460.2,0.5024,16.1,0
5315,STARLINK-3680,STARLINK-33742,5.9135,7.981,3.071,467.2,0.5023,16.1,0
5316,STARLINK-35747,STARLINK-37385,4.8197,6.51,2.52,474.4,0.502,16.1,0
5317,XCUBE-1,STARLINK-33942,5.5207,9.794,2.87,489.7,0.5017,16.1,0
5318,STARLINK-5742,STARLINK-5587,2.5701,2.841,1.388,484.2,0.5011,16.0,0
5319,STARLINK-30107,STARLINK-36520,2.4049,3.904,1.304,492.8,0.5006,16.0,0
5320,STARLINK-3940,STARLINK-35155,3.0464,4.733,1.625,473.6,0.5006,16.0,0
5321,STARLINK-30799,STARLINK-34038,7.5588,9.492,3.883,492.5,0.5005,16.0,0
5322,STARLINK-30615,STARLINK-35274,9.6717,9.943,4.941,480.3,0.5005,16.0,0
5323,STARLINK-31316,STARLINK-35915,2.3508,4.42,1.276,492.4,0.5002,16.0,0
5324,STARLINK-31644,STARLINK-32650,7.5599,7.644,3.88,466.3,0.5,16.0,0
5325,ONEWEB-0211,ONEWEB-0670,7.4506,8.094,3.825,1218.9,0.5,16.0,0
5326,STARLINK-30713,STARLINK-37294,4.529,4.86,2.362,462.0,0.4995,16.0,0
5327,STARLINK-37263,STARLINK-37502,4.0535,4.168,2.123,475.2,0.4991,16.0,0
5328,GEESAT-2 03,STARLINK-35688,7.4624,8.972,3.824,576.7,0.4991,16.0,0
5329,STARLINK-5778,KUIPER-00608,8.3109,8.58,4.246,488.3,0.4989,16.0,0
5330,STARLINK-30338,STARLINK-34070,9.9165,9.945,5.047,485.0,0.4989,16.0,0
5331,STARLINK-31206,STARLINK-32547,7.0473,7.769,3.613,492.4,0.4985,16.0,0
5332,STARLINK-35619,STARLINK-35891,5.9175,6.103,3.05,489.9,0.4986,16.0,0
5333,STARLINK-31632,STARLINK-33929,7.289,8.319,3.732,479.7,0.4983,16.0,0
5334,STARLINK-3301,STARLINK-35401,4.2194,4.43,2.202,460.4,0.4983,16.0,0
5335,STARLINK-2061,STARLINK-32859,8.3862,8.397,4.276,479.3,0.498,16.0,0
5336,LAPAN-A3,2025-155G,6.6523,6.662,3.41,469.7,0.4976,15.9,0
5337,STARLINK-31163,STARLINK-36633,4.294,7.946,2.236,492.7,0.4976,15.9,0
5338,STARLINK-4371,JILIN GAOFEN OBJECT H,4.7898,5.475,2.48,547.9,0.497,15.9,0
5339,STARLINK-1527,STARLINK-32381,4.3856,6.255,2.276,472.2,0.4963,15.9,0
5340,STARLINK-5714,STARLINK-35894,2.4758,4.426,1.328,492.3,0.4963,15.9,0
5341,STARLINK-3147,STARLINK-37085,8.6544,9.224,4.388,479.2,0.4956,15.9,0
5342,STARLINK-2675,STARLINK-6346,9.3407,9.618,4.722,487.7,0.4949,15.9,0
5343,STARLINK-6136,STARLINK-32120,6.3964,6.472,3.262,481.5,0.4945,15.9,0
5344,STARLINK-1579,STARLINK-32305,8.7198,8.72,4.401,466.4,0.4934,15.8,0
5345,STARLINK-3668,STARLINK-35306,8.8333,8.851,4.454,496.7,0.4931,15.8,0
5346,STARLINK-5710,STARLINK-34645,6.7261,7.082,3.414,490.1,0.4929,15.8,0
5347,STARLINK-4083,STARLINK-32341,8.5726,9.501,4.319,480.7,0.4923,15.8,0
5348,STARLINK-4020,STARLINK-36298,5.5004,5.859,2.803,460.4,0.4917,15.8,0
5349,STARLINK-34823,STARLINK-36090,6.6236,7.846,3.352,490.4,0.4912,15.8,0
5350,STARLINK-33706,STARLINK-35610,2.405,3.05,1.278,492.5,0.4906,15.8,0
5351,STARLINK-2135,STARLINK-35999,8.2709,8.421,4.154,479.4,0.4904,15.8,0
5352,STARLINK-3452,STARLINK-36115,4.1459,7.518,2.13,476.1,0.4901,15.7,0
5353,STARLINK-30520,STARLINK-32807,2.5001,8.515,1.32,484.4,0.4889,15.7,0
5354,STARLINK-5346,STARLINK-36410,2.5769,7.061,1.357,484.0,0.4887,15.7,0
5355,STARLINK-2712,STARLINK-6255,7.0699,7.927,3.546,481.5,0.4878,15.7,0
5356,STARLINK-31554,STARLINK-32245,7.7135,9.091,3.852,492.9,0.4868,15.7,0
5357,STARLINK-6100,STARLINK-34800,9.4822,9.703,4.708,490.2,0.4863,15.6,0
5358,STARLINK-3992,STARLINK-31208,9.1037,9.157,4.522,488.4,0.486,15.6,0
5359,STARLINK-3242,STARLINK-31233,5.783,6.607,2.905,460.6,0.4855,15.6,0
5360,STARLINK-3942,STARLINK-32868,5.5153,8.421,2.774,460.4,0.4854,15.6,0
5361,STARLINK-3700,STARLINK-36917,7.1528,7.311,3.568,466.9,0.4853,15.6,0
5362,STARLINK-1351,STARLINK-11280 [DTC],6.3174,6.447,3.162,357.1,0.4852,15.6,0
5363,STARLINK-4168,STARLINK-31838,5.9808,5.995,2.999,486.2,0.4852,15.6,0
5364,STARLINK-6090,STARLINK-34144,2.6194,9.733,1.366,484.0,0.4845,15.6,0
5365,STARLINK-3231,STARLINK-36743,8.1774,8.857,4.059,479.5,0.4845,15.6,0
5366,STARLINK-5802,STARLINK-36484,2.4038,4.556,1.262,492.6,0.4847,15.6,0
5367,STARLINK-3701,STARLINK-33659,6.3629,7.574,3.178,475.1,0.4842,15.6,0
5368,STARLINK-2443,STARLINK-3327,7.7802,8.821,3.851,467.3,0.4826,15.6,0
5369,STARLINK-4199,STARLINK-31849,3.2832,7.278,1.681,491.9,0.4826,15.5,0
5370,STARLINK-30289,STARLINK-36050,4.5374,6.794,2.284,492.6,0.4821,15.5,0
5371,STARLINK-4107,STARLINK-32889,6.7372,6.9,3.334,462.6,0.4806,15.5,0
5372,STARLINK-32355,STARLINK-32450,2.5146,4.037,1.304,491.9,0.4804,15.5,0
5373,STARLINK-3807,STARLINK-32186,5.0689,7.576,2.529,463.3,0.48,15.5,0
5374,STARLINK-32045,STARLINK-37607,4.3074,5.306,2.163,475.2,0.4799,15.5,0
5375,STARLINK-35560,STARLINK-37006,4.2643,7.023,2.14,475.0,0.4794,15.5,0
5376,STARLINK-31859,STARLINK-31788,9.5228,9.662,4.66,478.2,0.4793,15.5,0
5377,STARLINK-32441,STARLINK-32710,8.8738,8.878,4.348,480.0,0.4792,15.5,0
5378,STARLINK-3332,STARLINK-5658,6.2415,6.241,3.081,481.5,0.4783,15.4,0
5379,STARLINK-5731,STARLINK-32934,2.4781,4.262,1.281,492.0,0.4783,15.4,0
5380,STARLINK-31622,STARLINK-36898,2.548,7.911,1.313,484.1,0.4778,15.4,0
5381,STARLINK-3194,STARLINK-37063,4.312,8.333,2.156,475.1,0.4778,15.4,0
5382,STARLINK-3781,STARLINK-35528,4.8217,8.262,2.397,472.2,0.4773,15.4,0
5383,STARLINK-5445,STARLINK-32347,3.7732,3.799,1.895,460.4,0.4769,15.4,0
5384,STARLINK-4739,MISR-C-1,5.5633,5.7,2.748,470.3,0.4768,15.4,0
5385,STARLINK-4359,LEMUR-2-ROUNDTRIPPER,6.9042,8.699,3.385,550.0,0.4765,15.4,0
5386,STARLINK-4595,STARLINK-35543,1.9899,7.99,1.043,468.6,0.4763,15.4,0
5387,STARLINK-6347,STARLINK-33630,2.5382,5.934,1.304,493.2,0.4762,15.4,0
5388,STARLINK-1524,STARLINK-33917,4.6113,9.399,2.29,472.1,0.476,15.4,0
5389,STARLINK-3196,STARLINK-36787,4.253,6.065,2.118,473.7,0.4756,15.4,0
5390,STARLINK-30036,STARLINK-35451,2.5802,4.642,1.321,493.8,0.4751,15.4,0
5391,STARLINK-36155,STARLINK-37384,0.6278,1.351,0.393,475.1,0.4748,15.3,0
5392,STARLINK-2578,STARLINK-32014,8.3364,8.607,4.04,466.3,0.4733,15.3,0
5393,STARLINK-30359,STARLINK-35438,5.2964,9.892,2.6,492.7,0.473,15.3,0
5394,STARLINK-5719,STARLINK-35402,7.3363,8.841,3.562,489.7,0.4726,15.3,0
5395,2023-072F,STARLINK-36797,2.9767,7.794,1.501,481.7,0.4725,15.3,0
5396,SKYKRAFT-1A,FLOCK 4G-27,6.5841,7.256,3.204,475.4,0.4723,15.3,0
5397,STARLINK-32042,STARLINK-37586,4.2215,4.838,2.087,475.4,0.472,15.3,0
5398,STARLINK-32355,STARLINK-32450,2.5656,8.939,1.305,484.7,0.4719,15.3,0
5399,STARLINK-4006,STARLINK-36521,2.7635,5.809,1.397,491.2,0.4714,15.3,0
5400,STARLINK-3146,STARLINK-35626,3.8505,4.201,1.909,463.3,0.4713,15.2,0
5401,STARLINK-1266,STARLINK-11168 [DTC],4.0932,9.991,2.017,371.7,0.4698,15.2,0
5402,STARLINK-31333,STARLINK-35134,4.3705,4.499,2.145,461.8,0.4693,15.2,0
5403,STARLINK-5757,STARLINK-31603,8.6059,8.7,4.132,480.1,0.4692,15.2,0
5404,STARLINK-30808,STARLINK-35161,5.3657,5.479,2.611,466.5,0.4691,15.2,0
5405,STARLINK-5013,STARLINK-30515,2.5533,7.298,1.29,484.4,0.4685,15.2,0
5406,STARLINK-5449,STARLINK-34887,4.7535,6.579,2.319,475.2,0.4682,15.2,0
5407,STARLINK-4719,STARLINK-30946,9.5911,9.592,4.573,481.6,0.4671,15.1,0
5408,STARLINK-30497,STARLINK-35274,8.242,8.275,3.937,489.9,0.4664,15.1,0
5409,STARLINK-6128,STARLINK-35684,2.7132,7.457,1.358,484.1,0.4662,15.1,0
5410,STARLINK-30165,STARLINK-35689,2.6682,2.679,1.337,492.6,0.4661,15.1,0
5411,STARLINK-5951,STARLINK-35994,8.1306,8.756,3.882,492.1,0.466,15.1,0
5412,STARLINK-30487,STARLINK-35974,2.6579,5.313,1.329,491.5,0.465,15.1,0
5413,STARLINK-4209,STARLINK-34429,9.5682,9.79,4.537,465.9,0.4645,15.1,0
5414,STARLINK-3967,STARLINK-31439,4.3752,5.325,2.125,488.1,0.4645,15.1,0
5415,STARLINK-6379,STARLINK-36654,2.6275,8.236,1.311,483.9,0.4637,15.0,0
5416,STARLINK-3242,STARLINK-35493,2.6723,2.673,1.332,460.4,0.4637,15.0,0
5417,STARLINK-3969,STARLINK-4298,2.2973,5.932,1.156,478.0,0.4629,15.0,0
5418,STARLINK-32081,STARLINK-34320,8.1112,8.184,3.845,479.7,0.4626,15.0,0
5419,STARLINK-35287,STARLINK-36177,5.2295,7.037,2.511,461.9,0.4625,15.0,0
5420,STARLINK-31587,STARLINK-35703,2.5484,9.206,1.27,484.2,0.4621,15.0,0
5421,STARLINK-33814,STARLINK-34981,5.5076,8.134,2.636,489.7,0.4618,15.0,0
5422,STARLINK-30171,STARLINK-33937,5.3772,6.689,2.572,490.1,0.4612,15.0,0
